id,account,asset,current_quantity,desired_quantity,global_desired_quantity,pending_quantity,allocated_quantity,price,min_nominal_funding,max_nominal_funding,max_nominal_exposure,max_nominal_difference,expected_quantity,native_difference,nominal_difference,nominal_pending,nominal_quantity,epoch,timestamp
55329959,CUSTODY,AITECH_BSC_13CG,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,,,23838,2025-03-11 12:55:00
55330847,HOT_VAULT,AITECH_BSC_13CG,950.1857537626279,0.0,0.0,0.0,0.0,,,,,,950.1857537626279,0.0,,,,23838,2025-03-11 12:55:00
55329338,COINMERCE,AIXBT,0.0,90661.452928,90661.452928,0.0,0.0,0.10394383108032433,,,,,0.0,0.0,0.0,0.0,0.0,23838,2025-03-11 12:55:00
55329146,BLOX,AIXBT,0.0,129810.8064031447,129810.8064031447,0.0,0.0,0.10394383108032433,,,,,0.0,0.0,0.0,0.0,0.0,23838,2025-03-11 12:55:00
55331287,SI,AIXBT,220200.1,220203.23367214735,0.0,-269.0258779525757,0.0,0.10394383108032433,,,,,220203.23367214735,265.8922058052267,27.637854525793315,-27.963580414138477,22888.441998270526,23838,2025-03-11 12:55:00
55331288,SI,AKRO,0.0,-6297737.0,0.0,0.0,5184895.0,0.0004837454366257517,,,,,-1112842.0,1112842.0,538.3322391854748,0.0,0.0,23838,2025-03-11 12:55:00
55329339,COINMERCE,AKRO,0.0,0.0,0.0,0.0,0.0,0.0004837454366257517,,,,,0.0,0.0,0.0,0.0,0.0,23838,2025-03-11 12:55:00
55329960,CUSTODY,AKRO,0.0,0.0,0.0,0.0,0.0,0.0004837454366257517,,,,,0.0,0.0,0.0,0.0,0.0,23838,2025-03-11 12:55:00
55330371,EXCHANGES,AKRO,0.35456498,0.0,0.0,0.0,0.0,0.0004837454366257517,,,,,0.35456498,0.0,0.0,0.0,0.0001715191910623009,23838,2025-03-11 12:55:00
55329340,COINMERCE,ALCX,0.0,1167.35328069,1167.35328069,0.0,0.0,9.487097548056127,,,,,0.0,0.0,0.0,0.0,0.0,23838,2025-03-11 12:55:00
55329961,CUSTODY,ALCX,200.78477742,0.0,0.0,0.0,0.0,9.487097548056127,,,,,200.78477742,0.0,0.0,0.0,1904.8647695482773,23838,2025-03-11 12:55:00
55331289,SI,ALCX,777.4913,-1049.10397631,0.0,0.24140000343322754,2014.333,9.487097548056127,,,,,965.2290236900001,-187.97912369343328,-1783.3762834777103,2.2901853806721135,7376.135805864971,23838,2025-03-11 12:55:00
55331067,LENDING,ALGO,2919605.04374313,0.0,0.0,0.0,0.0,0.190479771108233,,,,,2919605.04374313,0.0,0.0,0.0,556125.700458634,23838,2025-03-11 12:55:00
55331715,STAKING,ALGO,0.0,0.0,0.0,0.0,0.0,0.190479771108233,,,,,0.0,0.0,0.0,0.0,0.0,23838,2025-03-11 12:55:00
55331764,YIELD_FARM,ALGO,0.0,0.0,0.0,0.0,0.0,0.190479771108233,,,,,0.0,0.0,0.0,0.0,0.0,23838,2025-03-11 12:55:00
55331290,SI,ALGO,1521511.123467,578822.687834585,0.0,51.644104957580566,931831.123467,0.190479771108233,,,,,1510653.8113015848,10805.668060457567,2058.261178827501,9.837157291409508,289817.0905366246,23838,2025-03-11 12:55:00
55331155,MARKET_MAKING,ALGO,0.0,0.0,0.0,0.0,-9962.792308000033,0.190479771108233,,,,,-9962.792308000033,9962.792308000033,1897.7103984267105,0.0,0.0,23838,2025-03-11 12:55:00
55330372,EXCHANGES,ALGO,226372.19726539674,0.0,0.0,0.0,0.0,0.190479771108233,,,,,226372.19726539674,0.0,0.0,0.0,43119.32432038054,23838,2025-03-11 12:55:00
55329962,CUSTODY,ALGO,1876742.8291569995,0.0,0.0,0.0,0.0,0.190479771108233,,,,,1876742.8291569995,0.0,0.0,0.0,357481.5445268429,23838,2025-03-11 12:55:00
55330848,HOT_VAULT,ALGO,255677.487551,0.0,0.0,0.0,0.0,0.190479771108233,,,,,255677.487551,0.0,0.0,0.0,48701.38930624257,23838,2025-03-11 12:55:00
55329341,COINMERCE,ALGO,0.0,5726278.52771356,5726278.52771356,0.0,0.0,0.190479771108233,,,,,0.0,0.0,0.0,0.0,0.0,23838,2025-03-11 12:55:00
55329147,BLOX,ALGO,0.0,1023591.9479548461,1023591.9479548461,0.0,0.0,0.190479771108233,,,,,0.0,0.0,0.0,0.0,0.0,23838,2025-03-11 12:55:00
55329963,CUSTODY,ALICE,1400.0,0.0,0.0,0.0,0.0,0.4896019537361802,,,,,1400.0,0.0,0.0,0.0,685.4427352306523,23838,2025-03-11 12:55:00
55330849,HOT_VAULT,ALICE,18299.560868,0.0,0.0,0.0,0.0,0.4896019537361802,,,,,18299.560868,0.0,0.0,0.0,8959.50075348695,23838,2025-03-11 12:55:00
